var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
v113_81	-0.255759089050402	0.173894030306576	0.142145955928262	6.42175770763198e-4	0.378805845613574	v113	source of drinking water
hv023_3	0.156096648185158	0.137189852580097	0.25588575395497	3.42100535980605e-4	0.533885462535845	hv023	sample domain
hv226_4	-10.1687708628428	1.0015432648028	1.1123e-21	1.05514821271524e-4	1.35761087613293e-20	hv226	type of cooking fuel
hv217_3	0.28311600413794	0.155643997950163	0.0696669630914436	9.50862070572933e-4	0.240353997343665	hv217	relationship structure
v139_10	0.00738274867318946	0.141067571326955	0.958288283107715	5.55948401093076e-7	0.983608908474382	v139	de jure region of residence
hv134_1	-1.10231388293945	0.470153276601088	0.0197869065512015	0.0118298526817573	0.0906935016055985	hv134	both parents alive
v106_1	0.111335514308414	0.115276429237102	0.334727030525443	4.58258972076742e-4	0.618617201885997	v106	highest educational level
v168_1	-0.218981629149116	0.141702491033988	0.123069782080484	0.0018922587058261	0.342652451406441	v168	away for more than one month in last 12 months
bord_03	-0.146809802825447	0.0341276997680737	2.1559378911404e-5	0.0116356189586402	1.6685802835646e-4	bord	NA
v210	-1.06330185032758	1.03475185247544	0.304769438926558	5.00921979837976e-4	0.589405712428576	v210	births in month of interview
v129_35	-0.969522679328513	0.700788303401235	0.167298842837721	4.81642803508597e-4	0.415930661578088	v129	main roof material
hml16_02	0.00126629104613283	0.00487970622141925	0.795383183749915	2.90305347145914e-5	0.928185346824826	hml16	corrected age from individual questionnaire
hv218	-10.1560250746228	1.0020331466754	1.2842e-21	1.01589553691994e-4	1.55334371257485e-20	hv218	line number of head of househ.
v603	-7.64346216870653e-4	3.60423240866251e-4	0.0345866356578011	0.00341900113619398	0.143294611838084	v603	preferred waiting time
hv128_05	-0.0306620463964711	0.0230424141189917	0.184092724691634	0.00130868859207178	0.441647629307721	hv128	education in single years - previous school year
v127_97	0.0347756081003339	0.26417917036198	0.89533870648854	5.82220256428734e-6	0.960802438994526	v127	main floor material
hv014	-0.150910294256859	0.0548931442027988	0.0062483238337774	0.00346077732432892	0.033390513609075	hv014	number of children 5 and under
hv108_03	-0.0314150346587585	0.0129898854118818	0.0160382099503617	0.00243684931021915	0.0764986637537913	hv108	education in single years
v150_3	-0.2694580801802	0.150986041173271	0.0750826133232169	0.00171302396737461	0.253162801354263	v150	relationship to household head
v129_21	13.8342512834633	0.718112206721404	7.9225e-59	0.00135209604964348	4.15674025974026e-57	v129	main roof material
v456	-0.0126990166245141	0.00870394356492256	0.145359005790675	0.0116131211729446	0.385587907678481	v456	hemoglobin level adjusted by altitude (g/dl - 1 decimal)
hv024_6	0.133478692022192	0.177838743695864	0.453363085722805	1.45019323803508e-4	0.725593803490473	hv024	region
sh1323_2	-0.247858848824683	0.215170508331557	0.250049598529351	7.4146653206697e-4	0.526969419957535	sh1323	respondent pregnant
hv023_5	0.136254749730704	0.135156623157404	0.314010122071324	1.81974647389005e-4	0.599244635412446	hv023	sample domain
hb32_3	-5.06618226321682e-4	0.00211520986303206	0.811039944243739	2.42081327097687e-4	0.933942235582854	hb32	date of birth (cmc)
hv201_81	-0.225062739459139	0.168457472148433	0.182309621901093	5.19121485203833e-4	0.438933773826231	hv201	source of drinking water
b12_03	0.0051191448961077	0.00322571833800076	0.113347101537473	0.00216820342610136	0.327884005607407	b12	NA
shlangq_3	-0.66466954438345	0.44250046775875	0.133874325216445	9.07448653604703e-4	0.362258723291653	shlangq	language of questionnaire
v160_1	0.331538318847347	0.125749340807692	0.00871913969803521	0.00413681307960945	0.0450451718415118	v160	toilet facilities shared
v803	0.00417392473592783	0.00280846289401367	0.138023124617858	0.00124002052914285	0.370645587282615	v803	length of interview in minutes
hv023_2	-0.100873437288284	0.173127627832883	0.560458120836393	1.33784794118186e-4	0.801504710859833	hv023	sample domain
hv111_1	-1.55430306675974	0.478533462942756	0.00131122384948148	0.0217388529287564	0.00805067530684678	hv111	mother alive
hv215_31	-0.01784510289343	0.198471052175288	0.928401907822097	2.40116846761396e-6	0.973793432696482	hv215	main roof material
h3m_1	0.0205435046067858	0.0277000392568805	0.458819440218041	7.32877609162075e-4	0.730350881986165	h3m	NA
hv215_33	0.247646273703124	0.128999786399799	0.0556086935327534	0.0024562816186664	0.203199669986835	hv215	main roof material
ha35	4.45180515535028	0.333693420838283	8.6381e-34	0.00278381875759104	1.92806209944751e-32	ha35	smoking
hv024_2	-0.100873437288284	0.173127627832883	0.560458120836393	1.33784794118186e-4	0.801504710859833	hv024	region
hv207_0	0.134515295192952	0.103364207896805	0.193887733125151	7.43315033647662e-4	0.454446846922957	hv207	has radio
v150_8	0.344661137862863	0.207507464127815	0.0975134084419643	9.0536808901065e-4	0.29845012886783	v150	relationship to household head
hv124_06	-0.0369972687460252	0.0257736521405803	0.152029158537777	0.00149766299539567	0.395746005472048	hv124	education in single years - current school year
hc31_2	0.0610540406553856	0.0738260431492578	0.408910793660164	9.84679979150638e-4	0.686160816077189	hc31	year of birth of child
h7m_1	0.00186997684914125	0.0322579217629987	0.953808737751705	5.62686356742059e-6	0.983302752726986	h7m	NA
v137	-0.150910294256859	0.0548931442027988	0.0062483238337774	0.00346077732432892	0.033390513609075	v137	number of children 5 and under
hv215_96	-0.186888471843516	0.963373596654127	0.846280235962737	4.88676325782755e-6	0.945644903304509	hv215	main roof material
m8_1	0.0037948761151458	0.00191007533203528	0.0476602627603554	0.00287342611092101	0.180965659353229	m8	NA
ha56_2	-0.00530331923234725	0.00392451440918566	0.177430886918937	0.00165267797108615	0.432267335139219	ha56	hemoglobin level adjusted by altitude(g/dl - 1 decimal)
ml101_1	0.426371255494262	0.324696273625796	0.189896590004995	0.00103610481930683	0.4501223864507	ml101	type of bednet(s) slept under last night
hc72_2	-6.75238523074823e-4	7.88042628445083e-4	0.392284707831922	0.00476179558850198	0.675833782362885	hc72	wt/ht standard deviations (according to who)
v127_35	0.131367365199953	0.271465144527256	0.628710266236974	7.02635675415841e-5	0.843188880739348	v127	main floor material
v215	-8.83563558704852e-5	2.99352525321975e-4	0.768027709674058	2.5614729679435102e-05	0.914749984399527	v215	time since last menstrual perd
hv214_34	0.0117228875913856	0.186891458937596	0.950016622402834	1.53741021857723e-6	0.983302752726986	hv214	main wall material
hv237c_1	-1.05405842508474	1.10457790887534	0.340532393432976	1.35103284061189e-4	0.624946805878227	hv237c	water usually treated by: strain through a cloth
m19_1	-2.21392595226268e-5	2.41669421543373e-5	0.360192543751903	7.45030544102243e-4	0.645576182616326	m19	NA
