var	concordance	Estimate.x	SE.x	P.Val.x	Nag.R2.x	FDR.x	varOrig.x	varlabel.x
hv218	1	-10.3434964292834	0.799184236049662	2.7829e-32	1.29852718914192e-5	9.95824561128527e-32	hv218	line number of head of househ.
ha35	1	-2.33066803213212	0.255355153294274	3.4782e-18	6.51255035155618e-6	1.09678599447514e-17	ha35	smoking
ha53	1	-0.027968385795069	0.00700839269390018	7.82975359581756e-5	0.00569053802054642	2.41885351275392e-4	ha53	hemoglobin level (g/dl - 1 decimal)
ha56	1	-0.0278370457529151	0.00701738806368172	8.622160199798e-5	0.00563172393092137	2.66005293731606e-4	ha56	hemoglobin level adjusted by altitude (g/dl - 1 decimal)
v210	1	-13.5424096034389	0.309255500971362	2.7599e-155	3.26457709811101e-4	1.04146309090909e-153	v210	births in month of interview
v453	1	-0.0271636732914104	0.00741790510297431	2.83798577610247e-4	0.00526526169864283	8.69680741857978e-4	v453	hemoglobin level (g/dl - 1 decimal)
v456	1	-0.0270437633891095	0.00743099928749163	3.09011021626711e-4	0.00521217321405965	9.45673139911235e-4	v456	hemoglobin level adjusted by altitude (g/dl - 1 decimal)
hv124_12	1	-14.7807744715277	0.85431563995416	2.8224e-37	0.00309353790385769	1.0632902970297e-36	hv124	education in single years - current school year
hv128_12	1	-15.4620916587328	0.818647978648702	3.7795e-41	0.00267134615095443	1.50455074106364e-40	hv128	education in single years - previous school year
sh2co_03	1	-14.9901913337643	0.352886166254556	8.0903e-141	0.0023754733308663	2.01859616393443e-139	sh2co	row #
ha35_01	1	-2.33124361020306	0.255355949050835	3.4195e-18	6.5422023803885e-6	1.07976742738589e-17	ha35	smoking
ha53_01	1	-0.0153446157440211	0.00540577480972487	0.00476158113954165	0.00150287584923248	0.0141545439343406	ha53	hemoglobin level (g/dl - 1 decimal)
ha56_01	1	-0.0151721876935779	0.00541372637461329	0.00531552380944846	0.00146743309943576	0.0157499556871782	ha56	hemoglobin level adjusted by altitude (g/dl - 1 decimal)
hc30_2	1	0.272124789006445	0.113271143877107	0.0168210915901003	0.00773634775653276	0.04803321088205	hc30	month of birth of child
hc64_3	1	0.980168318560163	0.18573508588068	4.21016821936654e-7	0.00423909499177932	1.30418101015113e-6	hc64	birth order number
hml4_2	1	0.0309662329479827	0.00845372616598373	2.89227143904083e-4	0.0158744173978181	8.8572175658353e-4	hml4	months ago obtained mosquito net
hv201_51	1	-11.5603120317892	0.666289826068396	9.1448e-51	4.03651102268698e-5	4.08963337904016e-50	hv201	source of drinking water
hv213_32	1	-11.6351489235534	0.767504424214808	2.1307e-41	9.02848053042637e-5	8.504175e-41	hv213	main floor material
hv213_96	1	-12.6075620641058	0.763872723598272	4.0361e-47	2.15437672800967e-4	1.70637338888889e-46	hv213	main floor material
hv217_0	1	-10.761216009767	1.05157824973476	5.285e-22	2.35756650716068e-5	1.73982047584715e-21	hv217	relationship structure
hv226_2	1	-12.6737127557387	0.508339553343771	1.1232e-83	1.94346790003963e-4	8.25850434782609e-83	hv226	type of cooking fuel
hv226_96	1	-9.25575157729972	1.02231213164239	5.9882e-18	4.5536219009934e-6	1.88177021335169e-17	hv226	type of cooking fuel
hv234_994	1	-13.6665274922175	0.41711289591971	1.0845e-115	8.18051888997084e-4	1.43531217391304e-114	hv234	test salt for iodine
hv234_995	1	-13.7012645575786	0.353637473828531	5.7893e-138	8.20633760795886e-4	1.36963439378238e-136	hv234	test salt for iodine
hv236_2	1	-12.4251311964763	0.579104461945649	4.077e-65	8.69783089424425e-5	2.19782550177096e-64	hv236	person fetching water
hv237a_0	1	11.5618958446661	0.541740920452639	3.6095e-68	7.20296803662368e-5	2.060122125e-67	hv237a	water usually treated by: boil
hv237a_1	1	-11.5618958457066	0.54174092512773	3.6095e-68	7.20296803659037e-5	2.060122125e-67	hv237a	water usually treated by: boil
hv237x_0	1	11.4694546508577	0.673065368154936	1.9926e-49	4.48118538022291e-5	8.64849011406844e-49	hv237x	water usually treated by: other
hv237x_1	1	-11.4694546485392	0.673065362523572	1.9926e-49	4.4811853801896e-5	8.64849011406844e-49	hv237x	water usually treated by: other
shunicef_1	1	-13.4825980034984	0.524596960676032	6.0298e-87	3.53497791160562e-4	4.69830491467577e-86	shunicef	unicef domain
sh22d_4	1	-15.2018124928321	0.559449866182615	4.0111e-52	0.00480977169684793	1.8259902891326e-51	sh22d	water shortage duration
sh23a_3	1	-10.3276367460185	1.04344893352957	1.4358e-20	1.79857329577482e-5	4.61680478873239e-20	sh23a	toilet location
sh24b_7	1	-11.5521095111478	0.575122622842108	1.0984e-62	7.64228998476613e-5	5.79133302540416e-62	sh24b	way of garbage discharge
sh24c_1	1	-12.4503206994003	0.485886917944097	1.2777e-86	1.22404110656005e-4	9.92173163265306e-86	sh24c	way of dirty water discharge
sh24c_4	1	-12.6238461089832	0.596283921724743	2.0154e-67	1.26755697092085e-4	1.13329019704433e-66	sh24c	way of dirty water discharge
sh24c_5	1	-11.4630018374546	0.471383619697716	4.7376e-81	7.26932094660127e-5	3.28253135053111e-80	sh24c	way of dirty water discharge
sh25h_0	1	12.6436137798341	0.404677256303767	1.0226e-109	2.65489133243313e-4	1.17908878787879e-108	sh25h	washing machine
sh25h_1	1	-12.6436137803442	0.404677260707647	1.0226e-109	2.65489133243202e-4	1.17908878787879e-108	sh25h	washing machine
sh25o_0	1	11.5665621179638	0.618801374145719	1.3504e-56	7.5503617961159e-5	6.56648178913738e-56	sh25o	internet
sh25o_1	1	-11.5665621178518	0.61880137265907	1.3504e-56	7.5503617960937e-5	6.56648178913738e-56	sh25o	internet
sh28fa_8	1	-13.6437700153862	0.403448758217853	9.3503e-120	3.93656271128751e-4	1.37720870322581e-118	sh28fa	distance to market
sh28ga_8	1	-13.6236522231893	0.370344517557358	6.9272e-131	4.669889597535e-4	1.3516921025641e-129	sh28ga	distance to health facility
sh28ha_8	1	-13.6788670104391	0.392915965152763	1.5257e-123	4.19017957534185e-4	2.56115669117647e-122	sh28ha	distance to school
sh21_22	1	-3.03754078851452	1.03368724849149	0.00348709748599109	0.00131726533475729	0.0104475637277135	sh21	source of drinking water
sh21_32	1	-12.4874351107899	0.420960649655645	2.2098e-103	1.86384032708542e-4	2.2674037752809e-102	sh21	source of drinking water
sh21_51	1	-11.5603120317892	0.666289826068396	9.1448e-51	4.03651102268698e-5	4.08963337904016e-50	sh21	source of drinking water
hv101_4	1	-13.5473700762405	0.299101605703974	3.3807e-160	4.55367035409493e-4	1.65981464516129e-158	hv101	relationship to head
hv101_6	1	-10.5209288155005	1.01876156711153	2.445e-22	1.38646802061437e-5	8.10738562091503e-22	hv101	relationship to head
hv106_3	1	-13.635784449285	0.370372822444298	5.3792e-131	3.12376855101992e-4	1.05413850643777e-129	hv106	highest educational level
hv109_2	1	-14.6414393639973	0.292432840717907	4.2907e-175	8.58050838797531e-4	4.35363026666667e-173	hv109	educational attainment
hv109_5	1	-13.635784449285	0.370372822444298	5.3792e-131	3.12376855101992e-4	1.05413850643777e-129	hv109	educational attainment
hv121_2	1	-11.6839703711531	0.585104925920483	3.5764e-62	9.99279320849089e-5	1.87915332566168e-61	hv121	member attended school during current school year
hv122_1	1	-13.6334170554498	0.298302606551743	1.6178e-161	4.7829822433465e-4	8.49066068965517e-160	hv122	educational level during current school year
hv122_3	1	-12.5621614504637	0.508811297394876	1.2171e-82	1.08385282964862e-4	8.77927109004739e-82	hv122	educational level during current school year
hv126_1	1	-13.6463488212515	0.293336590766417	3.9647e-164	7.68690393586402e-4	2.54969298591549e-162	hv126	educational level during previous school year
hv126_3	1	-12.5621614504637	0.508811297394876	1.2171e-82	1.08385282964862e-4	8.77927109004739e-82	hv126	educational level during previous school year
hv129_1	1	-10.9194281112901	1.07456416236299	1.6531e-21	2.44479667840247e-5	5.37228085409253e-21	hv129	school attendance status
hv129_3	1	-13.7566149469928	0.490271430682396	7.7711e-93	3.01665660151995e-4	6.57089677777778e-92	hv129	school attendance status
hv129_4	1	-12.7910504553429	0.561102220287311	5.7812e-72	1.67747551690578e-4	3.47328410526316e-71	hv129	school attendance status
hv129_5	1	-15.9220205450469	0.422212366576825	1.9498e-127	0.00210939796712284	3.66369827160494e-126	hv129	school attendance status
sh15a_4	1	-14.6327465957041	0.706574570340522	2.0264e-55	0.00134740037413561	9.74978124341412e-55	sh15a	level of education attended
ha13_0	1	12.4980464343369	0.437211882283631	5.5264e-99	2.22453647892085e-4	5.21354181818182e-98	ha13	result of measurement of resp.
ha13_3	1	-11.523930073592	0.551131193741404	2.7834e-66	5.37648835804427e-5	1.5386203874092e-65	ha13	result of measurement of resp.
ha13_4	1	-11.574653245859	0.637229534830883	2.6896e-54	5.42360289202959e-5	1.27393294605809e-53	ha13	result of measurement of resp.
ha13_6	1	-12.4472565095519	0.662654105410196	5.3578e-57	1.14030883969662e-4	2.63333851453175e-56	ha13	result of measurement of resp.
ha52_1	1	12.6270767074447	0.435228646112084	9.8871e-101	1.78849113558921e-4	9.64626038461539e-100	ha52	read consent statement
ha52_2	1	-12.6270767079681	0.435228651250266	9.8871e-101	1.78849113558588e-4	9.64626038461539e-100	ha52	read consent statement
ha55_3	1	-9.46088580142859	1.02069300098418	1.1481e-18	1.16261463997125e-5	3.64549694019472e-18	ha55	result of measuring (hemoglobin)
ha55_4	1	-12.6142546397763	0.422115488833855	2.8655e-104	1.89442166431908e-4	2.98718561643836e-103	ha55	result of measuring (hemoglobin)
ha65_2	1	-11.6806193317778	0.610215482643663	1.4699e-58	6.97633674751064e-5	7.31107124183007e-58	ha65	result of woman individual interview
ha65_4	1	-12.5180020769343	0.46743894198126	1.7129e-91	1.51165938779729e-4	1.42201843636364e-90	ha65	result of woman individual interview
ha65_5	1	-12.6220251447191	0.484162214948919	1.6605e-88	1.20066430776555e-4	1.32318376963351e-87	ha65	result of woman individual interview
ha65_6	1	-12.6880498041712	0.387878966199042	1.7465e-115	2.1122864095402e-4	2.29813227665706e-114	ha65	result of woman individual interview
ha66_3	1	-12.6234866658851	0.361585622290929	6.5256e-124	2.83321453995122e-4	1.09947932103321e-122	ha66	woman's highest educational level
ha68_4	1	-12.6234866658851	0.361585622290929	6.5256e-124	2.83321453995122e-4	1.09947932103321e-122	ha68	highest educational level (cs for prelimnary & final report)
hml6_8	1	-13.1657936673991	0.522667235669897	6.246e-78	6.1023897593715e-4	4.07417657142857e-77	hml6	mosquito net treated with insecticide
hml7_98	1	-13.1657936673991	0.522667235669897	6.246e-78	6.1023897593715e-4	4.07417657142857e-77	hml7	brand of bednet
hml8_8	1	-13.2775295287539	0.538366029487031	6.7231e-76	5.04203499366751e-4	4.2341620137931e-75	hml8	bednet treated since receiving
v044_3	1	-11.6374020277451	0.68231589842834	1.7147e-49	8.87909593688674e-5	7.45649542857143e-49	v044	selection for domestic violence module
v106_3	1	-12.6355154576794	0.365912837431889	1.7837e-122	2.67394510730878e-4	2.8677373943662e-121	v106	highest educational level
v113_51	1	-11.5588815747454	0.668470673855996	1.6418e-50	4.19001104944305e-5	7.30649005847953e-50	v113	source of drinking water
v127_32	1	-11.6338244592279	0.769359413983125	3.0877e-41	9.37297584646668e-5	1.23023020942408e-40	v127	main floor material
v127_35	1	-13.5815723666112	0.351161974896253	1.0095e-137	3.34542459150433e-4	2.35172295918367e-136	v127	main floor material
v127_96	1	-12.6121130353767	0.758448135780078	1.1834e-47	1.98125635869406e-4	5.05936741573034e-47	v127	main floor material
v130_3	1	-12.5082638388999	0.391601276938005	1.7939e-112	2.73581601169415e-4	2.21376956756757e-111	v130	religion
v131_11	1	-11.5306516773537	0.6992984410758	4.7233e-47	7.52083571191609e-5	1.99321513863216e-46	v131	ethnicity
v149_2	1	-14.6232149963783	0.28249829211418	3.839e-180	9.13168322381419e-4	4.86913166666667e-178	v149	educational attainment
v149_5	1	-12.6355154576794	0.365912837431889	1.7837e-122	2.67394510730878e-4	2.8677373943662e-121	v149	educational attainment
v150_4	1	-13.5502168867399	0.306489432182729	1.1354e-156	4.66599465248407e-4	4.75618018348624e-155	v150	relationship to household head
v150_6	1	-10.5194061421742	1.02054475379534	2.8718e-22	1.43899553218807e-5	9.50880261058738e-22	v150	relationship to household head
v150_9	1	-12.6153050816689	0.454266024427302	1.2724e-95	1.38466911369317e-4	1.13917223529412e-94	v150	relationship to household head
v150_10	1	-14.7073206272498	0.270177354089473	7.5053e-188	0.00163627015478474	1.1419566e-185	v150	relationship to household head
v150_11	1	-12.5553943729513	0.433128497020598	1.2487e-100	1.58626111001037e-4	1.21568533049041e-99	v150	relationship to household head
v157_3	1	-13.6106088437126	0.292394030953382	3.2377e-164	6.01486245799254e-4	2.11190545714286e-162	v157	frequency of reading newpaper or magazine
v161_2	1	-12.6724259291531	0.511554123657668	5.3698e-83	2.01741378520692e-4	3.90422082802548e-82	v161	type of cooking fuel
v161_96	1	-9.25424748794194	1.02382020936593	6.7022e-18	4.72638780879553e-6	2.1046936176066e-17	v161	type of cooking fuel
v166_15	1	0.922276134146295	0.356144497556451	0.00995645319872066	0.00353243467932918	0.0291791818391261	v166	results of salt iodine test
v166_994	1	-13.6449896543465	0.428092078734139	3.302e-112	7.62920539589929e-4	4.05293870967742e-111	v166	results of salt iodine test
v166_995	1	-13.6918080420448	0.369974645505347	1.0743e-131	8.01396668224541e-4	2.17046628318584e-130	v166	results of salt iodine test
b0_03_2	1	-13.5636000049563	0.31749874235237	2.2648e-148	7.44763332404474e-4	6.7588737254902e-147	b0_03	child is twin
b0_04_1	1	-14.6004226808961	0.34239825340977	3.6963e-142	9.34766410334853e-4	9.48163247191011e-141	b0_04	child is twin
b0_05_2	1	-13.716230384336	0.471581709377733	1.4949e-93	4.98797402214257e-4	1.27822348314607e-92	b0_05	child is twin
b0_06_0	1	14.6973743286073	0.403165509459191	1.2815e-112	0.00107212416859781	1.59436757493188e-111	b0_06	child is twin
b0_06_1	1	-13.7084510733227	0.488442708960884	3.8058e-86	6.25560661028257e-4	2.93535182432432e-85	b0_06	child is twin
b0_06_2	1	-13.649952244872	0.474993480027859	2.096e-88	4.39569276737717e-4	1.66730592334495e-87	b0_06	child is twin
b0_07_0	1	14.7817329679301	0.438644103297722	4.7573e-97	0.0012866117965098	4.37940157258064e-96	b0_07	child is twin
b0_07_1	1	-13.7481757794146	0.504221809152906	2.3899e-78	6.4561119601958e-4	1.57691956647399e-77	b0_07	child is twin
b0_07_2	1	-13.8069464126842	0.551169294328164	2.1816e-71	5.79556381941293e-4	1.30382010471204e-70	b0_07	child is twin
b9_01_0	1	-1.83626684392626	0.493432564129326	2.2647298581611e-4	0.00821656918370439	0.00069587863609445405	b9_01	child lives with whom
b9_01_4	1	1.83626684392627	0.493432564129325	2.26472985816107e-4	0.00821656918370439	0.00069587863609445405	b9_01	child lives with whom
b10_01_5	1	-13.7946136492668	0.35641786165503	8.061e-138	5.89391325896194e-4	1.89724360824742e-136	b10_01	completeness of information
b10_07_5	1	-14.8432468458908	0.407593073909156	2.6398e-104	0.00255330165825374	2.75819835240275e-103	b10_07	completeness of information
b15_01_0	1	11.3967441048609	0.75596381223236	6.5538e-41	3.29955351066058e-5	2.59312398613518e-40	b15_01	live birth between births
b15_01_1	1	-11.3967441062167	0.755963813391475	6.5538e-41	3.29955351064948e-5	2.59312398613518e-40	b15_01	live birth between births
b15_03_0	1	10.4921139949249	1.03646719775578	2.4247e-21	3.07671175274749e-5	7.86864264392324e-21	b15_03	live birth between births
b15_03_1	1	-10.4921139945909	1.0364671972748	2.4247e-21	3.07671175274749e-5	7.86864264392324e-21	b15_03	live birth between births
b15_05_0	1	11.7371660707307	1.04178998170415	8.1897e-25	7.44753387870167e-5	2.79896483532934e-24	b15_05	live birth between births
b15_05_1	1	-11.7371660720274	1.04178998464886	8.1897e-25	7.44753387866837e-5	2.79896483532934e-24	b15_05	live birth between births
v217_1	1	-12.6498676318228	0.342062101213914	1.3397e-131	2.83885453795318e-4	2.67120969432314e-130	v217	knowledge of ovulatory cycle
v217_4	1	-13.6441209037676	0.325058351193683	3.3407e-149	8.36104975649787e-4	1.03766232653061e-147	v217	knowledge of ovulatory cycle
v217_6	1	-11.6042996576145	0.701699015861433	2.9231e-47	4.27440736985307e-5	1.23811452690167e-46	v217	knowledge of ovulatory cycle
v227_1	1	-11.5181088007803	0.486649097932479	2.9344e-78	8.26217228281356e-5	1.93340121212121e-77	v227	flag for last period
v227_2	1	-11.4897680650736	0.533701310584205	5.5605e-69	5.68633941580021e-5	3.2138282278481e-68	v227	flag for last period
v227_5	1	-13.572362453193	0.37636683421899497	3.2677e-128	3.35958404835246e-4	6.21679925e-127	v227	flag for last period
v227_7	1	-11.5676752480616	0.482496520274064	1.4085e-79	9.08440146482059e-5	9.44377533039647e-79	v227	flag for last period
v237_0	1	8.32164628239354	1.02812083352845	6.9303e-15	1.79035206915312e-6	2.15998292150171e-14	v237	birth between last & interview
v237_1	1	-8.32164628332411	1.02812083626662	6.9303e-15	1.79035206915312e-6	2.15998292150171e-14	v237	birth between last & interview
v301_2	1	-11.7298008730486	0.631084829278043	3.8807e-56	7.19352688489661e-5	1.88502938297872e-55	v301	knowledge of any method
v302_1	1	-13.6571373416101	0.332453313401476	3.8151e-146	4.11809566607246e-4	1.06869611042945e-144	v302	ever use of any method
v302_2	1	-13.8117721912197	0.388958370190683	3.706e-126	8.93836356265387e-4	6.61341571984436e-125	v302	ever use of any method
v305_06_0	1	13.5653666402234	0.637867405492541	1.7814e-52	4.30446570455989e-4	8.1338724e-52	v305_06	ever used method
v305_06_1	1	-13.5653666375326	0.637867393483088	1.7814e-52	4.30446570455878e-4	8.1338724e-52	v305_06	ever used method
v305_09_0	1	16.4733806926514	0.514622392481708	1.8726e-70	0.0123318897308645	1.10326343225806e-69	v305_09	ever used method
v305_09_1	1	-16.4733806925618	0.514622392574006	1.8726e-70	0.0123318897308644	1.10326343225806e-69	v305_09	ever used method
v305_11_0	1	13.5921176006625	0.566752602141792	1.4992e-65	3.31394292914844e-4	8.12022206405694e-65	v305_11	ever used method
v305_11_1	1	-13.5921175978896	0.566752592683393	1.4992e-65	3.31394292915177e-4	8.12022206405694e-65	v305_11	ever used method
v305_14_0	1	14.8919432673635	1.01369067000789	5.4786e-34	0.00144397591095025	1.98376586835845e-33	v305_14	ever used method
v305_14_1	1	-14.8919432679768	1.01369067142517	5.4786e-34	0.00144397591095025	1.98376586835845e-33	v305_14	ever used method
v312_2	1	-10.3968734812555	0.75328541347422	9.3066e-36	1.90620452164003e-5	3.43802067961165e-35	v312	current contraceptive method
v312_5	1	-12.5579685332441	0.393007172144238	1.6062e-112	1.52186207066141e-4	1.98750926829268e-111	v312	current contraceptive method
v312_6	1	-11.632442860449	0.47976042635277	9.5908e-81	1.07086389424138e-4	6.58520192481203e-80	v312	current contraceptive method
v312_9	1	-10.6807940665094	0.841495491976924	2.7464e-31	3.54464820295775e-5	9.79692375e-31	v312	current contraceptive method
v312_10	1	-11.6051083384665	0.560352400875466	2.0627e-65	8.06134764704813e-5	1.11459031952663e-64	v312	current contraceptive method
v312_11	1	-10.4720153923452	0.831820983799066	7.0406e-31	2.04568354431611e-5	2.49979623639191e-30	v312	current contraceptive method
v312_13	1	-12.6550449408256	0.458069378315644	5.026e-95	1.84568711505184e-4	4.44742558139535e-94	v312	current contraceptive method
v312_15	1	-9.34587191666679	1.0224449602146	3.0824e-18	8.06551154142188e-6	9.73995737024221e-18	v312	current contraceptive method
v313_1	1	-11.6051083384665	0.560352400875466	2.0627e-65	8.06134764704813e-5	1.11459031952663e-64	v313	current use by method type
v363_2	1	-12.9460627450199	0.608370484464011	5.4911e-60	3.08220501804568e-4	2.79202256124722e-59	v363	preferred future method
v363_6	1	4.2853015675867	1.46245106331641	0.00367253302772812	0.00721243785095027	0.0109825516035698	v363	preferred future method
