var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
v122_1	0.0977559276348206	0.480354698428442	0.838912041792883	2.26832748785322e-5	0.915176772864963	v122	has refrigerator
v122_7	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v122	has refrigerator
v122_9	-13.093021322622	0.667294457473623	1.219996e-51	2.958651802345e-4	4.74915332975871e-51	v122	has refrigerator
v123_0	-0.149823150220882	0.384713097227365	0.69729800091395	3.19428307175018e-5	0.840229624337805	v123	has bicycle
v123_1	0.273562293034155	0.409933193268273	0.50520542580641	9.40532122032378e-5	0.709041155701785	v123	has bicycle
v123_7	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v123	has bicycle
v123_9	1.33147859537157	1.04836787459833	0.205307440759038	1.79038570481183e-4	0.39121575325738	v123	has bicycle
v124_0	0.887292426316712	0.627073756572886	0.158383462931191	4.10924967794046e-4	0.316331207945102	v124	has motorcycle/scooter
v124_1	-0.521225909410269	0.64266095037343	0.418151068008687	1.24728564004917e-4	0.635099739276792	v124	has motorcycle/scooter
v124_7	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v124	has motorcycle/scooter
v124_9	-11.4773957978129	0.483124125086639	9.560118e-65	7.96664427910043e-5	5.14121901333333e-64	v124	has motorcycle/scooter
v125_0	0.433142838267082	0.752599974950057	0.565477570926286	1.4182323223122e-4	0.758147214205879	v125	has car/truck
v125_1	-0.0684466327243248	0.74499431023183	0.926874339349618	3.15115338456184e-6	0.958562350951314	v125	has car/truck
v125_7	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v125	has car/truck
v125_9	-12.5612480619272	0.416649420507445	3.101682e-83	1.3823169673155e-4	2.76297071411043e-82	v125	has car/truck
v127_11	0.279713302975484	0.31572396223799	0.37654273196057	3.08754573820735e-4	0.59645220254165	v127	main floor material
v127_21	1.32142254769656	1.27144412491345	0.299716018208442	9.06192126870486e-5	0.514406215648532	v127	main floor material
v127_31	-9.36648657087521	1.01101660294969	1.206841e-17	6.24906996604668e-6	3.26319018994413e-17	v127	main floor material
v127_32	-0.655104463484033	0.789197269835787	0.407319971708335	2.93393728954205e-4	0.623826558388596	v127	main floor material
v127_33	1.05302959271986	0.592236235893692	0.0766712606446676	0.00147725673226051	0.172332307207519	v127	main floor material
v127_34	-0.547520151706736	0.342649985020289	0.111392174297383	0.00131483082137918	0.235342029833233	v127	main floor material
v127_35	-13.9828541097404	0.347714203277951	4.155869e-108	4.69369652048246e-4	6.2857518625e-107	v127	main floor material
v127_96	2.39203660315524	0.764828770424688	0.00198232816790165	0.00316139474359511	0.00515831630787311	v127	main floor material
v127_97	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v127	main floor material
v127_99	-11.5882174331329	0.760603622831764	4.832755e-37	4.47145498360113e-5	1.51558536933045e-36	v127	main floor material
v128_11	0.141446451472605	0.453577109042714	0.755430167451744	3.63688911236837e-5	0.873434112995705	v128	main wall material
v128_21	-0.0172043748819073	0.448589983350826	0.969439089173365	6.8950415199609e-7	0.977827159489351	v128	main wall material
v128_22	-1.27401360980249	0.636620245646872	0.0465048288961537	8.14435321557339e-4	0.108711920241657	v128	main wall material
v128_23	-0.574038955240577	1.02873876678584	0.577367084093451	1.48349650303192e-4	0.762795348944415	v128	main wall material
v128_31	0.411384012662329	0.324923658752028	0.206717155847903	4.7596176801068e-4	0.392870824988423	v128	main wall material
v128_32	0.0213755649317725	0.341503442025732	0.950143511122858	1.99790027655133e-6	0.972925513505211	v128	main wall material
v128_96	0.0384045644926333	0.665961199975598	0.954061573212066	2.8580856281657e-7	0.974875020622041	v128	main wall material
v128_97	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v128	main wall material
v128_99	-12.8788127793147	0.517992164893692	4.182851e-68	2.42521766276926e-4	2.61788778103448e-67	v128	main wall material
v129_11	0.16633226398084	0.370900511456959	0.654232713036711	6.44316019746682e-5	0.811284875094567	v129	main roof material
v129_31	0.124761733710722	0.372907402663239	0.738247964086302	3.87451015496643e-5	0.867279075419295	v129	main roof material
v129_32	-13.0749260006789	0.452480489731024	8.692481e-80	4.07706975453115e-4	7.212275664e-79	v129	main roof material
v129_96	-13.0975578783398	0.750076135988472	1.649042e-44	2.71445831723116e-4	5.9414614987593e-44	v129	main roof material
v129_97	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v129	main roof material
v129_99	-12.9368347256003	0.405016928801781	4.993405e-88	2.54074156470163e-4	4.96604387671233e-87	v129	main roof material
v130_1	0.152755865475433	0.350639119435527	0.663485674779358	9.14548605788212e-5	0.816424745575956	v130	religion
v130_2	-0.176149074966357	0.480047521255575	0.713989130427074	6.78711425787792e-5	0.851858847477495	v130	religion
v130_3	-13.7824439543252	0.327555485810515	3.255644e-112	6.75137834716399e-4	6.56554873333333e-111	v130	religion
v130_4	-13.6647396214669	0.380215080431189	3.943378e-98	3.53528744058806e-4	4.89383321025641e-97	v130	religion
v130_5	-0.0413811189085672	1.00626748363582	0.967232013729467	6.41142980262188e-7	0.977827159489351	v130	religion
v130_6	0.259100093100568	0.778940824754282	0.739705415298596	4.09369674509996e-5	0.867279075419295	v130	religion
v130_7	1.47501121131402	1.05923426243472	0.165062768852574	0.00151508180818682	0.32786749709157	v130	religion
v130_8	-12.7120787376307	0.42781515481319	4.76282e-82	1.28612579988752e-4	4.16603291566265e-81	v130	religion
v130_9	-0.105907115367098	0.366796233035007	0.773035071845537	3.56956575259249e-5	0.882426827295377	v130	religion
v130_11	0.0341828200840162	0.386972149074342	0.929685452461933	2.65209621408413e-6	0.960101903964955	v130	religion
v130_96	-0.682632707606075	0.799617117529183	0.394129931116183	1.37390785213465e-4	0.608804957426274	v130	religion
v130_99	-12.6648666172756	0.380211347395314	1.417131e-91	2.69004673897122e-4	1.51299574411765e-90	v130	religion
v131_1	-0.119120037429181	0.333918439535462	0.721607071946283	6.26104054246568e-5	0.855687391821873	v131	ethnicity
v131_2	0.160330913902463	1.00993739560711	0.873997854224349	1.38750709187674e-5	0.938642665927333	v131	ethnicity
v131_3	0.744808370983342	0.501008079581886	0.138438865823231	1.72087751225569e-4	0.284512120443322	v131	ethnicity
v131_4	-13.4850095287321	0.255420223714692	2.143594e-133	6.24136627769056e-4	8.41215807567568e-132	v131	ethnicity
v131_5	-0.366770905966193	0.413831609555268	0.376361005670162	2.75329982280303e-4	0.59645220254165	v131	ethnicity
v131_6	0.446041238837148	0.467834654081655	0.341346431848172	4.32486521108832e-4	0.568380682957776	v131	ethnicity
v131_7	-0.760899437300449	0.630826367280254	0.228940081326447	2.33973979072544e-4	0.420254106303415	v131	ethnicity
v131_8	-11.2797107521243	0.362036201188173	5.976727e-86	7.70160545494614e-5	5.74715735364238e-85	v131	ethnicity
v131_9	-10.2778753579795	0.745504372002662	3.54848e-32	1.26900409469499e-5	1.08243549579832e-31	v131	ethnicity
v131_10	-13.3926046304958	0.343288153411619	2.194511e-105	2.7497260127296e-4	3.15488116039604e-104	v131	ethnicity
v131_12	-12.6067219627647	0.526459205967213	2.512342e-65	1.4618353045015e-4	1.45335481434263e-64	v131	ethnicity
v131_13	-12.3335563475326	0.446883598793635	3.97639e-76	1.15871024149783e-4	2.91601933333333e-75	v131	ethnicity
v131_95	0.706726990480382	0.509077163639413	0.166358601791269	8.65353275484315e-4	0.329990013389239	v131	ethnicity
v131_99	-11.9456218053962	0.676744753183646	3.838468e-45	1.32969845737074e-4	1.393363884e-44	v131	ethnicity
v135_1	13.617676624524	0.246923190445528	1.450693e-137	4.76607655042205e-4	8.10156244615385e-136	v135	usual resident or visitor
v135_2	-13.6352751410636	0.253790260947489	4.606042e-135	4.5684342738761e-4	2.15741064e-133	v135	usual resident or visitor
v135_9	-10.3092161285764	0.504988584511971	3.228397e-54	1.9523192038351e-5	1.30212012333333e-53	v135	usual resident or visitor
v139_1	0.482217840316142	0.423088700654755	0.255533765997778	1.30162269192491e-4	0.457503117421422	v139	de jure region of residence
v139_2	0.352443028123505	0.515775115233518	0.495064951768154	1.65465091612083e-4	0.700618235835633	v139	de jure region of residence
v139_3	-0.183017527321689	0.781417044607532	0.815021474557256	1.10727670838973e-5	0.90199022946428	v139	de jure region of residence
v139_4	0.586671571583027	0.360191331312499	0.104683018137473	6.02134025009526e-4	0.223399899668871	v139	de jure region of residence
v139_5	-14.7154413329798	0.313145205833309	2.068012e-122	0.00219032046340728	5.77452581538462e-121	v139	de jure region of residence
v139_6	0.618985395380971	0.55081465239903	0.262245576787378	4.00300017983746e-4	0.464933550055278	v139	de jure region of residence
v139_7	0.491136590268112	0.632306602075107	0.4380846210502	2.15863852713105e-4	0.654950590614631	v139	de jure region of residence
v139_8	-0.0750849570396554	0.55926196570812	0.893312642668656	1.62308953466361e-6	0.942702697637722	v139	de jure region of residence
v139_9	1.15259977276494	0.332695956693143	6.30083556070457e-4	9.81737687119955e-4	0.00166645049802241	v139	de jure region of residence
v139_10	-0.219376874704505	0.531615275558973	0.680226516049092	2.94397966593696e-5	0.826517909040403	v139	de jure region of residence
v139_11	-0.558578189377249	0.471066966525894	0.23689469982345	0.00111520958243927	0.430502007689173	v139	de jure region of residence
v139_12	0.0620795677283337	0.382771249135883	0.871298164827483	1.17223469231487e-5	0.937129581725559	v139	de jure region of residence
v139_97	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v139	de jure region of residence
v140_1	-0.193315097063287	0.315744751917365	0.540956070641574	1.58161792715439e-4	0.741430524700909	v140	de jure type of place of res.
v140_2	0.25086423638496	0.315783083281099	0.427742685429651	2.65159990613939e-4	0.645615778839764	v140	de jure type of place of res.
v140_7	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v140	de jure type of place of res.
v141_0	-0.558578189377249	0.471066966525894	0.23689469982345	0.00111520958243927	0.430502007689173	v141	de jure place of residence
v141_1	0.2672428826348	0.334949268730519	0.425746627767825	2.61872510015748e-4	0.643271699811532	v141	de jure place of residence
v141_2	0.777142380899376	0.397477109146308	0.0517313665007852	9.06931591896809e-4	0.11960819133621	v141	de jure place of residence
v141_3	0.074333898547084	0.319550520642604	0.81625627480916	2.11676891107571e-5	0.902668782195659	v141	de jure place of residence
v141_7	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v141	de jure place of residence
v149_0	-0.681696737474412	0.773533375390852	0.379057322723479	9.01071167112022e-5	0.597076795539619	v149	educational attainment
v149_1	0.360229110880764	0.37361762768122	0.335941739186486	3.5675415500902e-4	0.562428596974985	v149	educational attainment
v149_2	-2.04835061900978	1.03005575676305	0.0478927033896464	7.24900149324026e-4	0.111621517370412	v149	educational attainment
v149_3	-0.0131202480798434	0.328598959752367	0.968184125340183	7.310146191708e-7	0.977827159489351	v149	educational attainment
v149_4	-0.236552966966827	0.536402428314359	0.659614008346353	7.36629845357051e-5	0.814731383368891	v149	educational attainment
v149_5	0.0506017767136851	0.589193220786225	0.931631502529658	4.07148421188719e-6	0.96074498698371	v149	educational attainment
v150_1	0.81303272709092	0.385993906575115	0.0362226256148354	0.00241716907610923	0.0859399548900997	v150	relationship to household head
v150_2	-12.0945874467933	0.793204105677429	4.396705e-37	1.11157303320786e-4	1.38481901518438e-36	v150	relationship to household head
v150_3	-0.800240266435133	0.466663790365872	0.0876815226936286	0.00140700033614083	0.194669068732643	v150	relationship to household head
v150_4	-11.3479240391882	0.371556443101785	2.665625e-84	4.97360515132605e-5	2.43426886792453e-83	v150	relationship to household head
v150_5	0.791945175241575	0.938460509419876	0.399585563967738	4.88196201522295e-4	0.615268546003346	v150	relationship to household head
v150_8	-1.67344746336239	0.997447543762351	0.0947125352522124	9.76161429771194e-4	0.207877872640657	v150	relationship to household head
v150_10	-1.08899318709829	0.749098642988751	0.147336308995379	3.99223313727104e-4	0.299625098965393	v150	relationship to household head
v150_11	-13.6941814803965	0.287030412445076	7.925803e-124	5.2541680249274e-4	2.34862570530612e-122	v150	relationship to household head
v150_12	0.632879128743425	1.05186031858687	0.547962512294013	1.40873552365028e-4	0.744285844575217	v150	relationship to household head
v150_13	-1.41682270049956	1.02958587671903	0.170081237721985	5.0023648985098e-4	0.335677003162189	v150	relationship to household head
v150_14	0.325751527998074	1.04770428742603	0.756134077159505	1.88240954528407e-5	0.873434112995705	v150	relationship to household head
v151_1	2.00831041467896	0.774033296827409	0.0100578417026491	0.00209322112755084	0.024964078892729	v151	sex of household head
v151_2	-2.00831041467895	0.774033296827404	0.010057841702649	0.00209322112755095	0.024964078892729	v151	sex of household head
v153_0	14.7794867965832	0.244170892676872	1.509941e-146	0.00139393323357295	7.30811444e-144	v153	has telephone
v153_1	-13.9879141951569	0.421348193416411	2.743688e-91	6.02207625752915e-4	2.88683693913044e-90	v153	has telephone
v153_7	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v153	has telephone
v153_9	-12.6585242009473	0.325492598280639	4.189771e-105	2.98460146141877e-4	5.96426224705882e-104	v153	has telephone
v160_0	0.425283075506226	0.35851535121997	0.23672785309624	5.89035178582553e-4	0.430502007689173	v160	toilet facilities shared
v160_1	-0.0706552872989003	0.35982493580848	0.844497966436469	1.71380957894041e-5	0.919020700559651	v160	toilet facilities shared
v160_7	-13.539805620204	0.252996815289728	1.295673e-133	4.78729392439536e-4	5.2258811e-132	v160	toilet facilities shared
v160_9	-14.8199434565594	0.287612866427744	4.763058e-130	0.00178996873120119	1.68681956487805e-128	v160	toilet facilities shared
v161_1	-13.783433717918	0.333767553699013	1.640705e-110	4.38324735459128e-4	3.17640488e-109	v161	type of cooking fuel
v161_2	-0.233005201638697	0.55236379944786	0.673527788378032	8.79115216898541e-5	0.824198732390207	v161	type of cooking fuel
v161_5	-0.590469992143313	0.627644540303544	0.347775917639794	4.29410857352042e-4	0.56930172763583	v161	type of cooking fuel
v161_6	-0.525671295047076	1.0522259268214	0.617832188318319	1.1284478230067e-4	0.784857688047418	v161	type of cooking fuel
v161_7	0.40801525322312	0.36298493568595	0.262121888589081	7.02476933845286e-4	0.464933550055278	v161	type of cooking fuel
v161_8	0.0757456919857152	0.304564877700157	0.803806289132623	2.40551963767155e-5	0.894829092138633	v161	type of cooking fuel
v161_9	-11.712909084919	0.750344204192809	2.657584e-38	5.32354180176053e-5	8.55612409756098e-38	v161	type of cooking fuel
v161_95	-12.7912609382565	0.61642613520997	2.668876e-55	1.45979890846082e-4	1.211002485e-54	v161	type of cooking fuel
v161_96	-10.965890720758	0.777667783813654	3.136772e-33	5.40355141794846e-5	9.60884587341772e-33	v161	type of cooking fuel
v161_97	-13.6176766208538	0.24692318088409	1.45068e-137	4.76607655041872e-4	8.10156244615385e-136	v161	type of cooking fuel
v161_99	-11.5553791325638	0.69653131224434	1.358416e-41	4.96440561822409e-5	4.57638058468677e-41	v161	type of cooking fuel
v168_0	-0.0687797303598536	0.442909610684844	0.876725471421811	2.33717268244282e-5	0.939682909951251	v168	away for more than one month in last 12 months
v168_1	0.1268480582721	0.442189781403034	0.774469689694316	7.97506244042401e-5	0.883369983846148	v168	away for more than one month in last 12 months
v168_9	-0.965323468609871	1.06069591391164	0.363710164085752	2.37307661655528e-4	0.582257065328018	v168	away for more than one month in last 12 months
v190_1	0.171418593328491	0.341399270981046	0.616057227129303	8.44466738139094e-5	0.784662362975218	v190	wealth index
v190_2	0.163647985609158	0.330651569503895	0.621109099400754	7.69841434029583e-5	0.785583982865762	v190	wealth index
v190_3	-0.454427404618176	0.392025663347177	0.247545437444695	4.99699089487993e-4	0.44650431698099	v190	wealth index
v190_4	0.277900014061808	0.431390660427458	0.520068875568524	2.57045983895088e-4	0.722622016579423	v190	wealth index
v190_5	-0.26971731866717	0.497721085258675	0.588391237049849	1.82802329630971e-4	0.766915687788493	v190	wealth index
v501_0	-0.385075735562569	0.366515927678136	0.294490283132686	5.82045893944616e-4	0.508442201080452	v501	current marital status
v501_1	0.462407083509488	0.525241472692445	0.379546750883656	5.55382092204737e-4	0.597076795539619	v501	current marital status
v501_2	-6.24682276335075e-4	0.308031629803683	0.998383605207271	1.618115e-9	0.998383605207271	v501	current marital status
v501_3	-12.5700975335692	0.313510597884948	7.68649e-108	2.22023385154313e-4	1.15059623505155e-106	v501	current marital status
v501_4	-13.7453995834909	0.254932155088587	2.10709e-135	6.93980043077413e-4	1.05499816551724e-133	v501	current marital status
v501_5	0.589945225316351	0.449093659427111	0.190233895677864	5.38601148358353e-4	0.369277562198207	v501	current marital status
v502_0	-0.385075735562569	0.366515927678136	0.294490283132686	5.82045893944616e-4	0.508442201080452	v502	currently/formerly/never marr.
v502_1	0.261295124200522	0.329904029163552	0.429129709215093	2.97455063679286e-4	0.646878167865939	v502	currently/formerly/never marr.
v502_2	0.241969453216664	0.431837530412023	0.575784685809408	9.92327284182748e-5	0.762795348944415	v502	currently/formerly/never marr.
v503_1	-0.522851015520247	0.420255204156472	0.214681721168042	0.00123940822964397	0.403919138785302	v503	number of unions
v503_2	0.569620715523916	0.419996671010403	0.176310127248154	0.00146271284799604	0.346417191832638	v503	number of unions
v503_9	-12.7899825197993	0.414401667035045	5.443342e-85	3.73393727001958e-4	5.06649524615385e-84	v503	number of unions
v504_1	0.289085047268606	0.581676874230893	0.619659889721662	1.56977517168921e-4	0.785583982865762	v504	husband lives in house
v504_2	-0.282376295416107	0.581842089300629	0.6279017164518	1.49502106219779e-4	0.788679318588247	v504	husband lives in house
v504_9	-10.5395836000369	0.797943559874479	3.217412e-30	2.9397990527591e-5	9.67221992546584e-30	v504	husband lives in house
v510_1	0.171993057050482	0.386523380250061	0.656744288000607	1.48178708815672e-4	0.813198462062502	v510	completeness of date inform.
v510_5	-0.120602951868358	0.384415819548496	0.754001719080065	7.26473799408378e-5	0.873434112995705	v510	completeness of date inform.
v510_6	-1.01077434550685	1.14748851617098	0.379287116214422	2.10956727965006e-4	0.597076795539619	v510	completeness of date inform.
v510_8	-10.4373276673816	0.615450186281163	8.931264e-43	2.36175677228445e-5	3.05853663396226e-42	v510	completeness of date inform.
v513_0	-0.385075735562569	0.366515927678136	0.294490283132686	5.82045893944616e-4	0.508442201080452	v513	marital duration (grouped)
v513_1	-0.0800959658206492	0.527640580686551	0.879473091843363	1.48604572132172e-5	0.939682909951251	v513	marital duration (grouped)
v513_2	0.0583133967139484	0.354830645606391	0.869601806457368	8.20954493263581e-6	0.935998386194291	v513	marital duration (grouped)
v513_3	-0.794975994247312	0.519614560267112	0.127361076721735	8.03079990296496e-4	0.263055879658548	v513	marital duration (grouped)
v513_4	0.502282913745222	0.52124920558101	0.336217646125542	4.16705573040965e-4	0.562428596974985	v513	marital duration (grouped)
v513_5	1.05644773768292	0.449247672163008	0.0195093625306832	0.00194404433662154	0.0475295207962282	v513	marital duration (grouped)
v513_6	0.690381573383883	0.678628796589657	0.310035013807083	3.00534497365001e-4	0.527750105566101	v513	marital duration (grouped)
v513_7	-12.5134338691351	0.338845248974618	1.629781e-100	1.72469380842921e-4	2.11289465357143e-99	v513	marital duration (grouped)
v530_0	10.6029221518812	0.665432898148297	2.166093e-39	4.01786111494662e-5	7.05194402690583e-39	v530	flag for v529
v530_1	-10.602922150879	0.665432897323707	2.166093e-39	4.01786111493552e-5	7.05194402690583e-39	v530	flag for v529
v532_0	-0.977577460652825	0.586080642499039	0.0966325440150663	7.3546332789709e-4	0.210360500614507	v532	flag for v531
v532_6	0.977577460652827	0.586080642499036	0.0966325440150643	7.35463327896979e-4	0.210360500614507	v532	flag for v531
v535_0	-0.467755948093512	0.50543272270253	0.355665974392196	6.20451428442026e-4	0.576369413858782	v535	have ever been married
v535_1	-14.6780031732584	0.322418365578408	1.854618e-119	9.28010865192896e-4	4.80875952857143e-118	v535	have ever been married
v535_2	0.670800481147259	0.508231435874852	0.188145831979408	0.00122990689158997	0.365713183445918	v535	have ever been married
v536_0	-0.0613864934933053	0.573171767525588	0.914800151943323	4.98150814332021e-6	0.954231192975363	v536	recent sexual activity
v536_1	1.11565272701453	0.402624237750843	0.0060306915417165	0.00366456201247212	0.0153623931904778	v536	recent sexual activity
v536_3	-1.51939460535282	0.466625249958969	0.00129379911740648	0.00441562111014238	0.00339710003340725	v536	recent sexual activity
v536_9	-11.7018200585854	0.527735151654339	7.917157e-60	9.30920750559228e-5	3.89685151322034e-59	v536	recent sexual activity
v714_0	-0.473940548479966	0.456699275315989	0.30043873796664	5.73032095684045e-4	0.51503783651424	v714	respondent currently working
v714_1	0.517130633415521	0.455783654372503	0.257685757052746	6.88715055997546e-4	0.460787831577078	v714	respondent currently working
v714_9	-12.9802599955399	0.431134020051942	4.009963e-83	2.72635470267457e-4	3.55028431463415e-82	v714	respondent currently working
v714a_0	-1.28874136450265	0.830219177815772	0.12220592099829	0.00566683437405135	0.253489996127882	v714a	have a job from which respondent was absent
v714a_1	1.53661035882542	0.82086715603981	0.0627051061826321	0.00774119181595867	0.142932204359783	v714a	have a job from which respondent was absent
v714a_9	-13.9475381582869	0.546662536695505	3.327515e-64	9.8910278131803e-4	1.77630580147059e-63	v714a	have a job from which respondent was absent
v731_0	-0.387230864360219	0.477319173521797	0.418025835724389	3.55128888971601e-4	0.635099739276792	v731	worked in last 12 months
v731_1	-0.937845079143894	1.02967502239159	0.363313574471731	2.22712086874188e-4	0.582257065328018	v731	worked in last 12 months
v731_2	0.0731302681610726	0.419344928577735	0.861705901991678	1.79533853937874e-5	0.93164331324789	v731	worked in last 12 months
v731_3	1.18803660454127	0.723084502269671	0.101700872838493	0.00159467465446439	0.218446253493331	v731	worked in last 12 months
v731_9	-12.8803698609059	0.332841648809183	1.160312e-104	3.44714302936366e-4	1.60454573714286e-103	v731	worked in last 12 months
v750_0	-12.3659000302816	0.299749647008094	2.033643e-110	1.18057113927539e-4	3.88532846842105e-109	v750	heard sexual transmit. disease
v750_1	12.4544785620493	0.354907884825538	4.700554e-96	1.56958517975592e-4	5.50419710322581e-95	v750	heard sexual transmit. disease
v750_9	-10.9168547920243	0.932986389290253	2.778343e-25	3.8777952367175e-5	7.86384802339181e-25	v750	heard sexual transmit. disease
v751_0	0.908573853237716	0.978198698101858	0.353921660055557	1.16645587167397e-4	0.575469485331096	v751	ever heard of aids
v751_1	-0.684698430857124	1.00034499056455	0.49434925356785703	7.0812578973789e-5	0.700287918224906	v751	ever heard of aids
v751_9	-10.9168547920243	0.932986389290253	2.778343e-25	3.8777952367175e-5	7.86384802339181e-25	v751	ever heard of aids
v754bp_0	-0.38149509438123	0.572604943990716	0.505899887952513	2.60531209592574e-4	0.709041155701785	v754bp	reduce risk of getting aids by not having sex at all
v754bp_1	0.430027859109702	0.526842366427419	0.415181198429482	3.67252908773152e-4	0.632426826259562	v754bp	reduce risk of getting aids by not having sex at all
v754bp_8	-0.444070881422163	0.797366155777741	0.578103940314247	4.65030497953656e-5	0.762795348944415	v754bp	reduce risk of getting aids by not having sex at all
v754bp_9	-11.8416750594305	0.453914094499927	9.537653e-72	1.42366559610418e-4	6.26636749140271e-71	v754bp	reduce risk of getting aids by not having sex at all
v754cp_0	0.447753115545524	0.475896791388046	0.347729642487536	4.94797552381687e-4	0.56930172763583	v754cp	reduce chances of aids by always using condoms during sex
v754cp_1	-0.401985291301303	0.448673941789197	0.37118965629135	4.3192983239182e-4	0.591621713430341	v754cp	reduce chances of aids by always using condoms during sex
v754cp_8	-0.0337070049991171	0.860471589242553	0.968785529291926	3.45324479678055e-7	0.977827159489351	v754cp	reduce chances of aids by always using condoms during sex
v754cp_9	-10.4305775255822	0.609092860565567	2.198284e-43	2.3796340435922e-5	7.67285665384615e-43	v754cp	reduce chances of aids by always using condoms during sex
v754dp_0	-1.08262925698889	1.02699504467675	0.292873248644283	0.00112100224429179	0.507460569249999	v754dp	reduce chance of aids: have 1 sex partner with no oth partne
v754dp_1	0.95171460190708	0.780478747319987	0.223900071051045	0.0011092864916481	0.41362201088267597	v754dp	reduce chance of aids: have 1 sex partner with no oth partne
v754dp_8	-0.26324092273763	0.837222281422507	0.75347616432263	1.976205387344e-5	0.873434112995705	v754dp	reduce chance of aids: have 1 sex partner with no oth partne
v754dp_9	-11.7612143946548	0.636465495416444	6.896236e-48	7.67547920005329e-5	2.58075635876289e-47	v754dp	reduce chance of aids: have 1 sex partner with no oth partne
v754jp_0	0.0738178649692618	0.322653150792522	0.819233298938038	2.28735896586896e-5	0.903895706731027	v754jp	get aids from mosquito bites
v754jp_1	-0.359562297067216	0.344695267614523	0.297946045863892	4.3262601556382e-4	0.51258016421134	v754jp	get aids from mosquito bites
v754jp_8	0.487922261698457	0.515631690378469	0.344975093260972	4.8629550018664e-4	0.568562809778583	v754jp	get aids from mosquito bites
v754jp_9	-10.8352149983373	0.89231403576207	1.003875e-26	3.25415186791522e-5	2.93876310483871e-26	v754jp	get aids from mosquito bites
v754wp_0	0.466732404249066	0.389772628961568	0.232323288629287	5.28174940963466e-4	0.424004540149848	v754wp	get aids by sharing food with person who has aids
v754wp_1	-0.453666500539658	0.480416658055011	0.345964389556606	3.58431690483219e-4	0.568901804797499	v754wp	get aids by sharing food with person who has aids
v754wp_8	-0.346996542360097	0.494169691758735	0.483252469577043	1.06693841074312e-4	0.693362238958366	v754wp	get aids by sharing food with person who has aids
v754wp_9	-11.5400382978939	0.516394807718834	2.253043e-60	5.95873217681397e-5	1.13197869757785e-59	v754wp	get aids by sharing food with person who has aids
v756_0	-1.0085594325421	0.613409463556513	0.101457953380781	7.48108048435392e-4	0.218247330827991	v756	can a healthy person have aids
v756_1	0.535939722631848	0.425978744571938	0.209575027418461	4.09132001852774e-4	0.395874120451107	v756	can a healthy person have aids
v756_8	0.191340913961996	0.536983670331429	0.721912572301511	2.56125682761565e-5	0.855687391821873	v756	can a healthy person have aids
v756_9	-12.6086439715706	0.380030164062069	3.087175e-91	1.6805276091636e-4	3.22487633093525e-90	v756	can a healthy person have aids
v761_0	0.0786131217583233	0.358691781083337	0.826708406739063	2.07693327597402e-5	0.907266186922117	v761	last intercourse used condom
v761_1	-0.077485741592428	0.358705882580646	0.829161315458436	2.0173878038543e-5	0.907266186922117	v761	last intercourse used condom
v761_9	-9.42412027078353	1.01300115605281	9.240105e-18	7.85524875823729e-6	2.5077817682243e-17	v761	last intercourse used condom
v761b_0	0.238177985495571	0.576355474325761	0.67982350370578	3.50219764664761e-4	0.826517909040403	v761b	intercourse with other man (1) used condom
v761b_1	-0.219967782429574	0.58408586402251	0.706829253993994	2.98425826553372e-4	0.846097342785886	v761b	intercourse with other man (1) used condom
v761b_9	-12.1632930838807	0.916834568359713	5.765349e-30	2.33364861735197e-4	1.71895005092402e-29	v761b	intercourse with other man (1) used condom
v762aa_0	-0.0505427496567267	0.434630389430779	0.907521537014524	6.12121830190215e-6	0.950088540526183	v762aa	source for condoms: government hospital
v762aa_1	0.0662305194031162	0.439255909718642	0.880277851071867	1.04730362526784e-5	0.939682909951251	v762aa	source for condoms: government hospital
v762aa_9	-11.5740922859216	0.559870733047702	4.752187e-55	7.38341005777077e-5	1.98280905862069e-54	v762aa	source for condoms: government hospital
v762ab_0	-1.29689815031727	0.599603799046096	0.0315432001260859	0.00119651290947276	0.0754542447826635	v762ab	source for condoms: government health center
v762ab_1	1.42310764899116	0.606784514524455	0.0198326621780564	0.00139334705313843	0.0482362235888407	v762ab	source for condoms: government health center
v762ab_9	-11.5740922859216	0.559870733047702	4.752187e-55	7.38341005777077e-5	1.98280905862069e-54	v762ab	source for condoms: government health center
