var	concordance	Estimate.x	SE.x	P.Val.x	Nag.R2.x	FDR.x	varOrig.x	varlabel.x
hml34_0699994	1	-15.8900709837902	0.77766374514165	1.9299e-48	0.015010442908875	9.47233659730722e-48	hml34	
hv031	1	-0.00487126771212119	0.00194176028756729	0.0124921038877303	0.0023495799385771	0.0387450430089851	hv031	field editor
hv246c	1	-12.703424752656	0.33904252731262	2.6034e-136	4.54261022651226e-4	5.49454421052632e-135	hv246c	owns horses/ donkeys/ mules
hv246i	1	-9.78976814292963	1.01063722897916	3.5989e-20	6.42870886931046e-5	1.26815369068541e-19	hv246i	owns grasscutter
ha1	1	0.0434975394751547	0.0147385627669293	0.00334109631533679	0.00421376074324908	0.010848417995547	ha1	woman's age in years
ha32	1	-0.00361501641793577	0.00122761864312975	0.0034110034287356	0.0041867783421573	0.0110574969678494	ha32	date of birth (cmc)
ha70	1	-0.00487305846992988	0.00194641615384351	0.012670180756024	0.00235090107694391	0.0392335326885376	ha70	interviewer that took blood for hiv testing
hml16	1	0.0434975394751547	0.0147385627669293	0.00334109631533679	0.00421376074324908	0.010848417995547	hml16	corrected age from individual file
v012	1	0.0434812000062837	0.0147394671415081	0.00335478691737303	0.00421037595991869	0.0108840578791795	v012	respondent's current age
v028	1	-0.00487023717715435	0.00194158630386576	0.0125027645021513	0.00234945480156779	0.0387450430089851	v028	interviewer identification
v030	1	-0.0048712677121212	0.00194176028756729	0.0124921038877304	0.00234957993857721	0.0387450430089851	v030	field supervisor
v031	1	-0.00487126771212119	0.00194176028756729	0.0124921038877303	0.0023495799385771	0.0387450430089851	v031	field editor
b2_01	1	-0.0691466054211215	0.0275564219790184	0.0124836137703496	0.00607937747650977	0.0387450430089851	b2	NA
b2_02	1	-0.087257917765919693	0.0238331693128711	2.85000342892595e-4	0.0108509149678122	9.57964270745437e-4	b2	NA
b3_01	1	-0.0058038666669389	0.00227670010951768	0.0111597784378435	0.00615196858272138	0.0350436268878249	b3	NA
b3_02	1	-0.0072716821408706	0.00199013236191067	2.92988352093325e-4	0.0108548902665468	9.83989356695338e-4	b3	NA
b8_01	1	0.0683883951488073	0.0281343945474733	0.0154976279439791	0.005745614033422	0.0472589262778374	b8	NA
b8_02	1	0.0863170432720365	0.0247521630485279	5.4300107361897e-4	0.0109157065230355	0.00181452858767672	b8	NA
v210	1	-13.0396403962866	0.389611519194888	8.0461e-121	3.19367302743956e-4	1.24095619230769e-119	v210	births in month of interview
v222	1	0.00579052975250344	0.00228098958721192	0.0114993865859755	0.0061058567391431	0.0359692201324195	v222	last birth to interview (months)
v447a	1	0.0434975394751547	0.0147385627669293	0.00334109631533679	0.00421376074324908	0.010848417995547	v447a	women's age in years (from household questionnaire)
v836	1	0.16605096322626	0.0519295806551682	0.00149103845581822	0.00254060811036483	0.00491699359196633	v836	total lifetime number of sex partners
