var	concordance	Estimate.x	SE.x	P.Val.x	Nag.R2.x	FDR.x	varOrig.x	varlabel.x
ha13_6	1	-12.2690153168069	0.598424086569106	1.0445e-60	1.56000683711466e-4	6.84223188405797e-60	ha13	result of measurement - height/weight
sh19a_1	1	-14.1923509977267	0.218013021399123	1.2641e-189	0.00111762099331603	2.23580817391304e-187	sh19a	level of education attending
v127_12	1	-12.0869590579514	0.465678371325954	1.6293e-81	2.48476218060345e-4	1.46637e-80	v127	main floor material
v191	1	1.97670187007896e-6	7.8805399639604e-7	0.0126124555972359	0.00169630988673752	0.0337105580614689	v191	wealth index factor score (5 decimals)
hv205_15	1	-10.1094746321144	1.01858170404255	1.791e-20	2.34851793194935e-5	5.95244117647059e-20	hv205	type of toilet facility
b3_02	1	-0.00630087373149379	0.00210938134401969	0.00303286860378014	0.00664284140019311	0.00885693430019929	b3	NA
hv210_0	1	0.846908505423989	0.329257736822175	0.0105458714459691	0.00401528375647076	0.0286004033614682	hv210	has bicycle
ha33_2	1	-10.3397416656995	1.00900452800643	1.4616e-21	4.02645277517433e-5	5.13010250215703e-21	ha33	completeness of ha32 information
sh19a_2	1	-15.2453282120232	0.169592450831242	3.9648e-233	0.00444570616551321	3.22576128e-230	sh19a	level of education attending
hv237x_0	1	13.1810341669572	0.342443054791345	1.1162e-123	3.87943938873536e-4	2.29328363636364e-122	hv237x	water usually treated by: other
hml34_1299994	1	-14.1214654472549	0.742032669348224	1.7156e-51	0.00511056469026716	9.41843562753037e-51	hml34	
mm3_06	1	0.0409513478261646	0.0145329704135642	0.00515612455498387	0.0079501545859828	0.0145257026936803	mm3	NA
hv214_13	1	-1.45409499922186	0.395266806917587	2.73824593608204e-4	0.00657914308459573	8.45799883673632e-4	hv214	main wall material
hv237d_1	1	-12.3034787026224	0.546941562796237	1.9102e-68	2.94664064577455e-4	1.40265227436823e-67	hv237d	water usually treated by: use water filter
hml7_96	1	-13.1772767508194	0.509817838523506	1.4758e-77	6.84552798278393e-4	1.24555070539419e-76	hml7	brand of net
ha70_02	1	-0.0120775561304443	0.00468721577774222	0.010465904353881	0.00521588001518591	0.0284214278448517	ha70	interviewer that took blood for hiv testing
v130_19	1	-13.3086293220903	0.370961073154259	1.4176e-115	4.53158678892063e-4	2.58600753363229e-114	v130	religion
ha64_3	1	-12.2618343739803	0.467144803956903	1.7012e-82	2.29281250240465e-4	1.55516440449438e-81	ha64	consent for additional tests
hv226_8	1	-13.2578657349462	0.669672625134372	6.0409e-58	6.33984904108931e-4	3.78067403076923e-57	hv226	type of cooking fuel
ha13_0	1	12.3225187688787	0.520936131882532	6.9773e-73	2.10410996216104e-4	5.46891260115607e-72	ha13	result of measurement - height/weight
