var	concordance	Estimate.x	SE.x	P.Val.x	Nag.R2.x	FDR.x	varOrig.x	varlabel.x
v028	1	0.00710928548906573	0.00151017405563213	4.03094984618356e-6	0.0193523974678734	2.28968919834236e-5	v028	interviewer identification
v127_34	1	0.620547748487594	0.207273715878109	0.00301302271579759	0.0065871239370594	0.0134299322118736	v127	main floor material
hv116_9	1	-13.3294151283386	0.277470042734192	1.047024e-133	0.00175161943428925	2.1856626e-131	hv116	currently, formerly, never m.
v536_9	1	-10.0434330213887	1.00372477566682	3.18473e-20	4.11021327528793e-5	2.10494687335092e-19	v536	recent sexual activity
hv118_0	1	-1.56343885523256	0.259921291045791	5.874912e-9	0.0233576822504762	3.45461374647887e-8	hv118	eligibility for male interview
scweight	1	-2.83751195035053e-7	9.46922124513269e-8	0.00298629470297165	0.00605737499462011	0.0133529059215935	scweight	children 0-11 household sample weight (6 decimals)
v783_1	1	0.848563976543766	0.301102148534132	0.00519069855660718	0.0092855639453614	0.0218900671452879	v783	know a place to get aids test
v750_9	1	-9.98925166212237	1.00625419054085	5.685029e-20	3.01385176477709e-5	3.51629571481481e-19	v750	heard sexual transmit. disease
v480_8	1	-13.4492806146266	0.468541282474158	5.490853e-61	0.00247382146434716	8.13880873668639e-60	v480	syringe and needle from new, unopened package
v113_71	1	-12.2225460256284	0.713430728654075	6.774814e-45	2.70261328299881e-4	7.50925180088495e-44	v113	source of drinking water
hv243a_1	1	0.825589973319909	0.176552930918795	4.63803407276736e-6	0.0093361112760173	2.62856908422675e-5	hv243a	has a mobile telephone
v013_2	1	-0.818515882135407	0.27698110455039	0.00340542685579174	0.00577827554278765	0.0149397447876678	v013	age 5-year groups
hv271	1	0.00340224825341879	7.39408644510098e-4	6.4844462785334e-6	0.00720814003618064	3.65023324218566e-5	hv271	wealth index factor score (5 decimals)
v781_1	1	0.936331301131975	0.194697216880767	2.53538757445716e-6	0.0130729256849061	1.45003330456968e-5	v781	ever been tested for aids
v168_0	1	-0.705668719949728	0.212350911123078	0.00101460576469928	0.00717982230014258	0.0049255570553715	v168	away for more than one month in last 12 months
v482a_9	1	-11.1314077998795	0.553034268326071	1.867468e-55	2.11173409079168e-4	2.58453444198895e-54	v482a	arrange care of biological children under age 18
v161_8	1	-0.634052310513979	0.228861314360275	0.00599069503670936	0.0067544676608956	0.024682057675916	v161	type of cooking fuel
hv115_2	1	0.494804341622355	0.182284821926308	0.00706925024134162	0.00449009337506534	0.0286081936261078	hv115	current marital status
hv201_61	1	-9.66626009127762	1.01029206565883	7.576407e-19	3.90586910834489e-5	4.55129485251799e-18	hv201	source of drinking water
sh112_3	1	0.956148707079245	0.206203709754	5.53189198275395e-6	0.00732088528696595	3.12807887512385e-5	sh112	what language speak most often with at home?
hv115_0	1	-0.924080336550431	0.206879653993895	1.17192622558765e-5	0.0117997356204306	6.53825210489324e-5	hv115	current marital status
v479_27	1	-15.0496981152932	0.601104349245893	6.121518e-54	0.00662493721971136	8.15659712234043e-53	v479	source for injection by health worker
v513_0	1	-0.887691633112596	0.250189316317168	4.58286029175801e-4	0.00899969301953241	0.00238670790662241	v513	marital duration (grouped)
v783_0	1	-0.85767520021973	0.304971908365494	0.0052837856438227	0.00938027216024551	0.0222451815760939	v783	know a place to get aids test
hv109_8	1	-10.7103682203669	0.679294148376078	4.492332e-40	5.49079884396564e-5	4.6120047786885203e-39	hv109	educational attainment
shspray_1	1	0.709813865143967	0.232734157663964	0.00251856671868689	0.00682217489116987	0.0114293652723019	shspray	districts sprayed against mosquitoes
hv025_2	1	-0.704760369524991	0.203454834740653	6.19518232020116e-4	0.0067734663990362	0.00314785633105571	hv025	type of place of residence
