var	concordance	Estimate.x	SE.x	P.Val.x	Nag.R2.x	FDR.x	varOrig.x	varlabel.x
hv209_9	1	-10.9113291827348	0.406736588976604	1.8614e-104	6.38345805362706e-5	2.6802744486692e-103	hv209	has refrigerator
v022_14	1	-1.29968514210493	0.417618689911013	0.00194663327628327	0.00278182228039803	0.00499789845239644	v022	sample strata for sampling errors
hv226_96	1	-11.3031315322742	0.624872352147743	1.3791e-58	7.46159494012799e-5	9.947908e-58	hv226	type of cooking fuel
ha62_0499993	1	-14.4937786116779	1.00963736454279	1.127e-38	0.00200958043664012	6.24882723279649e-38	ha62	
b8_01	1	0.0780721374477602	0.0160793916693534	1.53801403892629e-6	0.00505258123304975	5.06474710035988e-6	b8	NA
hv023_15	1	1.05372254606957	0.261336496978867	6.2495597272584e-5	6.7564176672974e-5	1.85624177938255e-4	hv023	stratification used in sample design
sh17b_01	1	0.190746121415531	0.0434164776049681	1.33493956201104e-5	0.0106952835045944	4.15058794855157e-5	sh17b	highest grade completed
b2_03	1	-0.0901609799027766	0.0157473828680843	1.6563980803828e-8	0.00667991369094645	5.8624107760838e-8	b2	NA
v022_16	1	1.38333314874036	0.462306596200231	0.00288432429260645	3.18119471660272e-4	0.00718141755167694	v022	sample strata for sampling errors
v113_12	1	1.70749277165069	0.216142233622758	1.3587e-14	0.0113453118344847	5.21845527383367e-14	v113	source of drinking water
hv243a_0	1	-1.29579426460866	0.282520835921817	5.49901947953156e-6	0.00906328464020401	1.76182629179239e-5	hv243a	has mobile telephone
v012	1	0.0361487657017376	0.00686830734990392	1.98125603252403e-7	0.00277287435683793	6.78392097212342e-7	v012	respondent's current age
sh17b	1	0.143887697404914	0.0534158708261992	0.00727922158740264	0.00542549911349011	0.0168087878972523	sh17b	highest grade completed
hv214_11	1	-7.45619050112335	0.599159316406291	9.3606e-32	8.97676644684431e-7	4.57401189677419e-31	hv214	main wall material
hv237c_8	1	-12.1454318994348	0.341117781794125	1.7751e-149	2.00609133975904e-4	5.17100284615385e-148	hv237c	water usually treated by: strain through a cloth
hv009	1	-0.270255514171608	0.0597891247113044	7.4607174021129e-6	0.00761283202008889	2.36235257540147e-5	hv009	number of household members
hv101_4	1	-14.0675694474257	0.199480236151097	7.9261e-291	6.52912549192752e-4	6.00322814e-288	hv101	relationship to head
hv121_0	1	2.08752086384192	0.623602203642569	8.66927639614306e-4	0.00479595846382619	0.00232840778100665	hv121	member attended school during current school year
hv237e_8	1	-12.1454318994348	0.341117781794125	1.7751e-149	2.00609133975904e-4	5.17100284615385e-148	hv237e	water usually treated by: solar disinfection
hv201_71	1	-9.64624599005165	0.60070140581303	1.8472e-48	1.00685278920931e-5	1.13376764991896e-47	hv201	source of drinking water
v447a	1	0.0361600592814835	0.00686743108277839	1.95754035709824e-7	0.00277504213411173	6.70878310618193e-7	v447a	women's age in years (from household questionnaire)
v113_42	1	-1.01837096795484	0.399636576693023	0.0110772962899038	0.0028731790391533	0.024647309665021	v113	source of drinking water
hv115_3	1	1.97006749654278	0.35794561316785	5.53382268743064e-8	0.00835049928061615	1.93148262832257e-7	hv115	current marital status
hv243c_1	1	-3.94807127370059	1.03963942373404	1.61165288674075e-4	4.92616088857978e-4	4.63075074513446e-4	hv243c	has animal-drawn cart
v023_16	1	1.38333314874036	0.462306596200231	0.00288432429260645	3.18119471660272e-4	0.00718141755167694	v023	stratification used in sample design
hv023_14	1	-1.29968514210493	0.417618689911013	0.00194663327628327	0.00278182228039803	0.00499789845239644	hv023	stratification used in sample design
hv237f_1	1	-12.0803495363922	0.463546319391964	2.065e-100	1.04626362852356e-4	2.7929125e-99	hv237f	water usually treated by: let it stand and settle
hv202_12	1	1.6732480407918	0.217877670522374	6.599e-14	0.0110029076393006	2.51919485887097e-13	hv202	source of non-drinking water
shlangt_1	1	-1.37657402063868	0.542235309491305	0.011380540889902	0.00302970445897388	0.0252626660903041	shlangt	translator used
b8_03	1	0.0971408331393635	0.0179739274129353	9.53844891897679e-8	0.00709212708659446	3.28382782328774e-7	b8	NA
ha50_2	1	3.48612362127065	0.663406951352694	2.06797575367916e-7	0.00609810200552541	7.05533709836304e-7	ha50	under age 18
hv243a_9	1	-8.76286736828478	0.960952768385948	1.1626e-18	5.71848199237834e-6	4.67881636556854e-18	hv243a	has mobile telephone
hv237a_9	1	-11.1406045801828	0.651936955077409	1.5096e-53	5.19655885834469e-5	9.90789462738302e-53	hv237a	water usually treated by: boil
hv106_0	1	-0.662515155479263	0.260245926286357	0.0111565415445846	0.00238193614632276	0.0247944969655762	hv106	highest educational level attained
hv202_96	1	-12.1079504458037	0.49619174425746	1.2636e-91	8.8127895726875e-5	1.50007937304075e-90	hv202	source of non-drinking water
shlangi_1	1	1.97930249459931	0.305524746830581	1.9471e-10	0.0156824954147259	7.13811006776379e-10	shlangi	language of interview
hv202_62	1	-2.75346676682738	1.05625465519695	0.00936815928607748	1.46445373692239e-4	0.0210672323137621	hv202	source of non-drinking water
hv022_15	1	1.05372254606957	0.261336496978867	6.2495597272584e-5	6.7564176672974e-5	1.85624177938255e-4	hv022	sample strata for sampling errors
v238	1	-0.654300508525097	0.243985933896814	0.00752825323793439	0.0025014928649264	0.0173302588615389	v238	births in last three years
hv219_1	1	-1.14766072905856	0.26905812372105	2.32069593120704e-5	0.00691624887639009	7.05335111675917e-5	hv219	sex of head of household
v418	1	-0.42765153618948	0.144529634506922	0.00321014987979539	0.0024914870982915	0.00789917972370704	v418	entries in health table
v113_99	1	-9.75652003996507	0.725141465478921	3.2786e-36	9.88054944561778e-6	1.69850317373461e-35	v113	source of drinking water
hv217_1	1	1.50320848168751	0.270394476794664	4.09575058007746e-8	0.00717924962355665	1.43483880173481e-7	hv217	relationship structure
hv206_9	1	-8.78652442795796	1.01343432815951	4.1146e-17	5.40697142281665e-6	1.61806751817238e-16	hv206	has electricity
hv244_0	1	1.80451501760181	0.248018240701107	1.0947e-12	0.0172411393664951	4.12090347912525e-12	hv244	owns land usable for agriculture
hv215_22	1	-14.1246688373307	0.409429515567918	5.5279e-144	6.42175209852769e-4	1.32494666455696e-142	hv215	main roof material
hv226_3	1	-10.7872051900929	0.471114630780557	1.1841e-83	3.80166391422687e-5	1.23531314049587e-82	hv226	type of cooking fuel
hv243b_9	1	-9.66078587573829	0.706525028098503	3.3522e-37	1.55824185463782e-5	1.81613467811159e-36	hv243b	has watch/clock
hv219_2	1	1.14766072905856	0.269058123721052	2.32069593120727e-5	0.00691624887638997	7.05335111675917e-5	hv219	sex of head of household
v115	1	0.00186153676191384	3.27092798726135e-4	1.98349271244463e-8	0.014359311931348	6.99393566296817e-8	v115	time to get to water source
v022_15	1	1.05372254606957	0.261336496978867	6.2495597272584e-5	6.7564176672974e-5	1.85624177938255e-4	v022	sample strata for sampling errors
hv023_8	1	-1.53378818892263	0.465737883171138	0.00104923605611885	0.00650924879283343	0.00277669947206295	hv023	stratification used in sample design
