var	concordance	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
v535_0	1	-2.44098630384004	0.270276298681988	5.6734e-18	0.0899868189009643	3.54103971590909e-17	v535	have ever been married
v535_1	1	1.86615294396553	0.223593223072113	9.6138e-16	0.0614419443311224	5.88343136490251e-15	v535	have ever been married
s117_1	1	-3.10674782627272	1.03438755038377	0.00285230282792886	0.0537042134946436	0.0111305671633387	s117	main activity in last 12 months
hv116_2	1	1.63408152425525	0.180015545484282	3.0122e-18	0.0299991844082689	1.88541407407407e-17	hv116	currently, formerly, never m.
v502_2	1	1.55968471506266	0.175440474724596	1.2906e-17	0.028858247734582	8.03243116147309e-17	v502	currently/formerly/never marr.
v716111	1	-14.4697750262305	1.03106882035528	4.2208e-37	0.0226430655936578	3.52589262357414e-36	v716111	NA
v536_0	1	-3.22730744722847	1.00839857984881	0.00146452088282794	0.0185052686132136	0.00604803078867102	v536	recent sexual activity
bord_03	1	-0.291698998795949	0.0551307722198875	1.88568627959233e-7	0.0180569643683524	1.06226993750368e-6	bord	NA
hv115_4	1	1.46017092989057	0.18940470618625	7.524e-14	0.0179154964406221	4.55378181818182e-13	hv115	current marital status
v013_1	1	-1.74584525676759	0.335368002618549	2.88629903774048e-7	0.0167876457763245	1.60944136698371e-6	v013	age 5-year groups
hw55_1_0	1	-1.23690254489494	0.255230575577568	1.72107630079479e-6	0.0167655725594621	9.20001127213176e-6	hw55_1	result of measuring (hemoglobin)
hv121_0	1	2.72832499110225	0.763067005101193	3.85541190414598e-4	0.0150139806778011	0.0017077298293163	hv121	member attended school during current school year
hv110_0	1	2.72832499110225	0.763067005101193	3.85541190414598e-4	0.0150139806778011	0.0017077298293163	hv110	member still in school
hv110_1	1	-2.72832499110225	0.763067005101195	3.85541190414604e-4	0.015013980677801	0.0017077298293163	hv110	member still in school
hv121_1	1	-2.72832499110225	0.763067005101195	3.85541190414604e-4	0.015013980677801	0.0017077298293163	hv121	member attended school during current school year
hv101_06_3	1	-1.15118524882981	0.231986322212959	9.91347245551629e-7	0.014740576068398	5.41788531959435e-6	hv101_06	relationship to head
v452a_1	1	-2.30794924457373	0.621262022188509	2.27524677035638e-4	0.0146122544031081	0.00104794908898829	v452a	under age 18 (hh report)
v452a_2	1	2.30794924457377	0.621262022188533	2.27524677035692e-4	0.0146122544031079	0.00104794908898829	v452a	under age 18 (hh report)
v502_0	1	-1.43668549518558	0.243848110291251	7.2649e-9	0.0144676597353404	4.18923498687664e-8	v502	currently/formerly/never marr.
v513_0	1	-1.43668549518558	0.243848110291251	7.2649e-9	0.0144676597353404	4.18923498687664e-8	v513	marital duration (grouped)
v501_0	1	-1.43668549518558	0.243848110291251	7.2649e-9	0.0144676597353404	4.18923498687664e-8	v501	current marital status
ho100_01	1	-0.0932944851445543	0.0299475001619086	0.00198318662161639	0.0143939919421918	0.00800930332296178	ho100	age of child
hv101_1	1	1.15556769327949	0.182817034809811	6.0184e-10	0.0141139031216735	3.53540770053476e-9	hv101	relationship to head
v150_1	1	1.14158699229542	0.183659113721507	1.1222e-9	0.0137657796173661	6.57459573333333e-9	v150	relationship to household head
bord_02	1	-0.213446778301901	0.0424883785378083	7.21513249871764e-7	0.013510393334274	3.9928579596178e-6	bord	NA
hv244_0	1	0.939851783936256	0.168116052016122	3.83210753524797e-8	0.0134131701858741	2.19248444139057e-7	hv244	own land usable for agriculture
hv244_1	1	-0.939851783936265	0.168116052016122	3.83210753524673e-8	0.0134131701858737	2.19248444139057e-7	hv244	own land usable for agriculture
b9_02_4	1	1.00551179670683	0.214548339748419	3.64498131915192e-6	0.0131726134753837	1.9066723709948e-5	b9_02	child lives with whom
b9_02_0	1	-1.00551179670682	0.214548339748419	3.64498131915256e-6	0.0131726134753837	1.9066723709948e-5	b9_02	child lives with whom
b9_03_0	1	-0.969884578417259	0.247806729849873	1.04846298225554e-4	0.0129891559208674	4.93249073236726e-4	b9_03	child lives with whom
b9_03_4	1	0.96988457841726	0.247806729849874	1.04846298225558e-4	0.0129891559208672	4.93249073236726e-4	b9_03	child lives with whom
hv117_011	1	1.01927747810729	0.169487342339828	3.6272e-9	0.0129784783483403	2.10819005291005e-8	hv117	eligibility for female interview
v767a_1	1	-0.883269131251082	0.16998184507787	3.02934202362713e-7	0.0127456842553316	1.68492770276172e-6	v767a	relationship with last sex partner
v501_5	1	1.44966762887504	0.233354426674598	1.1455e-9	0.012441434314867	6.6932539893617e-9	v501	current marital status
v525	1	0.0589755094983704	0.0204387925771058	0.00408882853426841	0.0123802601859315	0.0157323227491904	v525	age at first intercourse
hv115_0	1	-1.22407505906692	0.245792564794047	8.92203251285423e-7	0.012094532451322	4.90042635768519e-6	hv115	current marital status
hv116_0	1	-1.22407505906692	0.245792564794047	8.92203251285423e-7	0.012094532451322	4.90042635768519e-6	hv116	currently, formerly, never m.
ha63_3_5	1	17.1310890356765	1.01958379444051	6.0313e-44	0.0120704289610757	5.61473139830508e-43	ha63_3	result of measuring (hiv)
v479_16	1	1.99384545449844	0.655053611291939	0.00247853536792711	0.0119169452044467	0.00984691176010101	v479	source for injection by health worker
hv115_01_1	1	-0.955412494584142	0.180081720183437	1.73024160052357e-7	0.0118717070973806	9.77208430938376e-7	hv115_01	current marital status
bord_01	1	-0.17002062686511701	0.0343592846070818	1.04250140907153e-6	0.0112739028355745	5.68331413332544e-6	bord	NA
v824_1	1	0.910780335302378	0.189226654689839	2.00175150848338e-6	0.0112446743939923	1.06228214109613e-5	v824	drugs to avoid aids transmission to baby during pregnancy
v501_3	1	1.58960249905955	0.262522825554262	2.862e-9	0.0111566865081387	1.66785517241379e-8	v501	current marital status
hv226_7	1	0.897652700460436	0.180557777870909	9.30469222870591e-7	0.011058604794176	5.09785756270995e-6	hv226	type of cooking fuel
