var	concordance	Estimate.x	SE.x	P.Val.x	Nag.R2.x	FDR.x	varOrig.x	varlabel.x
ha62_699994	1	-13.9980185553621	1.00700663031474	1.1709e-37	0.00312793597290428	1.6086235483871e-36	ha62	
hb62_5?	1	-13.9246855274169	0.601452354373117	9.1804e-82	0.00929076810331508	3.41635662135922e-80	hb62	
hv010	1	-0.203167520682046	0.0591796821355621	6.42676110547659e-4	0.0062622725295095	0.0031785516538441	hv010	number of eligible women in household
hv012	1	-0.0500730071775343	0.0201276247478958	0.0131556142676554	0.00350603199825728	0.0480700376433967	hv012	number of de jure members
hv041	1	-0.148563657864848	0.0412245123232406	3.42697587269902e-4	0.00871504692283476	0.00177989139838148	hv041	total adults measured
hv204	1	-8.34849074584288e-4	1.40192422900813e-4	4.6928e-9	0.021806482762175	3.5548423715415e-8	hv204	time to get to water source (minutes)
hv218	1	-11.861129455034	0.730236880965659	1.3901e-48	2.61748230700354e-4	2.38935125560538e-47	hv218	line number of head of household
hv245	1	-0.00252840508174874	7.31785283037895e-4	6.5296948555116e-4	0.0235023639256203	0.00322529901819278	hv245	hectares of agricultural land (1 decimal)
hv271	1	-5.67383338498625e-6	7.37879034104881e-7	7.0607e-14	0.0367388101370418	5.9875360840707995e-13	hv271	wealth index factor score (5 decimals)
hv108	1	-0.0637894672572959	0.0152467881371045	3.34668335133952e-5	0.00866210832129111	1.95546300086652e-4	hv108	education completed in single years
hv124	1	-0.247180257470148	0.0390542204792866	5.1983e-10	0.0458293467561259	4.09139299794661e-9	hv124	education in single years - current school year
ha0	1	-0.253212755598441	0.0792271430526032	0.00147491694483135	0.0181553400343866	0.00691119394809115	ha0	index to household schedule
ha1	1	0.0339597601286265	0.00369984983607081	9.2792e-19	0.0285448322539436	8.01062468468468e-18	ha1	woman's age in years
ha11	1	-0.00166692621242919	4.38412058910322e-4	1.59839127793536e-4	0.00717811981979632	8.56871855709963e-4	ha11	weight/height standard deviation (dhs)
ha12	1	-0.00011428904840813501	2.88966386166854e-5	8.67394298895002e-5	0.00767057455220954	4.80451206309905e-4	ha12	weight/height percent ref. median (dhs)
ha32	1	-0.00282068865874336	3.10703789173428e-4	2.0698e-18	0.0282895985884737	1.78281874157303e-17	ha32	date of birth (cmc)
ha53	1	-0.0231256150264062	0.00374312014037454	1.2792e-9	0.0225928646044216	9.92545263157895e-9	ha53	hemoglobin level (g/dl - 1 decimal)
ha56	1	-0.0221217649662042	0.00376182847932947	7.1766e-9	0.0201980276955021	5.38315221135029e-8	ha56	hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
