var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
v006	0.050607697260675	0.0788016989588063	0.52109463103893106	3.30907583179996e-4	0.683734027610201	v006	month of interview
hv111_0	0.00765090123518738	0.302367114280879	0.979843393041187	-5.389911e-12	0.988911712847767	hv111	Mother alive
shlangint_3	-9.21986790477071	1.05034123960947	4.648095e-17	2.9441534357133e-6	8.87216462047354e-17	shlangint	Language of interview
hv205_43	-12.6644000669769	0.565419599168232	5.505007e-73	8.79869576156933e-5	2.32499602265023e-72	hv205	Type of toilet facility
hc63_03	-0.00303753306015075	2.89785997762541e-4	2.509755e-18	0.00134120088854539	4.88235518452803e-18	hc63	Preceding birth interval (months)
hml34_0899994	-15.217023312299	0.79691301702878	4.837302e-49	0.00929474601995339	1.52930158961938e-48	hml34	
mv133	-0.0464603176097271	0.0767379829672521	0.545223493051658	2.27123797277518e-4	0.702778436304409	mv133	Total number of years of education
hv270_4	1.07189023263774	0.686542928274482	0.119233354868222	0.00143248151504238	0.188912500401038	hv270	Wealth index
hv108_05	-14.9655533994125	0.446324523186761	1.79395e-117	0.00462134501816158	1.54629463836478e-116	hv108	Education completed in single years
hv008	-0.361281741638418	0.454207043659941	0.426837499633597	4.35769354583893e-4	0.583813166914017	hv008	Date of interview (CMC)
hc30_02	0.113726266337414	0.229308602279852	0.620270234575466	8.30878934990231e-4	0.767913601161406	hc30	Month of birth
sh110o_1	-13.5309637436116	0.412669540971619	2.783056e-116	2.58856054907386e-4	2.29769773975904e-115	sh110o	Internet connection
hml7_12	0.402045950673136	0.749438213179023	0.591953266624991	2.51912255585074e-4	0.74156485549319	hml7	Brand of net
hmlb_1	-0.422431248668954	0.46440865902133	0.36362791653425	0.00300798319666351	0.509041940357701	hmlb	Line number of person who slept in this net
hc12_02	-5.48547693973666e-5	6.4871063599663e-5	0.398434091088284	0.00109984353818693	0.55240659771016	hc12	Weight/Height percent of ref. median
hc64_02	-0.050372082263967	0.104365426345683	0.62967560451322	0.00149971433176044	0.776052532360942	hc64	Birth order number
hc73_01	-4.91536165212584e-4	5.4458200405582e-4	0.367303118732626	7.76488586632929e-4	0.513138556802308	hc73	BMI standard deviation (new WHO)
hb68_3	0.204127072024162	1.07934274977237	0.850091752986362	2.25860367607522e-5	0.932786827436196	hb68	Man's highest educational level (questionnaire configuration)
hv243a_1	-0.347039661458028	0.710046173108909	0.625277371136959	1.36474933151831e-4	0.772368307474723	hv243a	Has mobile telephone
hc63_02	-0.0204750008991014	0.0192173152414281	0.287503525768327	0.00170710300659704	0.417619058892943	hc63	Preceding birth interval (months)
